"sample","stromal","immune","estimate","purity","type","sam","cancer_type"
"C3N-00335_r",1337.18670032198,2918.31017790807,4255.49687823005,0.334572497128224,"r","C3N-00335","UCEC"
"C3N-00326_r",-1702.22357829476,-2428.05120734946,-4130.27478564421,0.999999168948862,"r","C3N-00326","UCEC"
"C3L-00961_r",1874.17368364244,447.894761143859,2322.06844478629,0.585061925173808,"r","C3L-00961","UCEC"
"C3L-00770_r",-985.101875661997,-555.800236417552,-1540.90211207955,0.929108832421668,"r","C3L-00770","UCEC"
"C3N-00200_r",1878.60654732672,-609.028261023749,1269.57828630297,0.702888139459063,"r","C3N-00200","UCEC"
"C3N-00379_r",1970.26927721032,995.785425464954,2966.05470267527,0.505901455704955,"r","C3N-00379","UCEC"
"C3L-01275_r",2129.70423236358,1261.85668602839,3391.56091839197,0.451073081805554,"r","C3L-01275","UCEC"
"C3N-01003_r",1643.99328529255,-889.158162347714,754.835122944841,0.7545762216589,"r","C3N-01003","UCEC"
"C3N-00386_r",800.730175434703,227.489383298874,1028.21955873358,0.727642206110028,"r","C3N-00386","UCEC"
"C3L-00145_r",2380.31544008337,3.75602793267811,2384.07146801605,0.577656725031542,"r","C3L-00145","UCEC"
"C3N-01211_r",-545.349986028142,-1871.83544636074,-2417.18543238888,0.968869749998101,"r","C3N-01211","UCEC"
"C3L-01247_r",2847.64387428339,1249.51953156787,4097.16340585126,0.356382275531798,"r","C3L-01247","UCEC"
"C3N-00340_r",1110.14234218782,2476.33105827117,3586.473400459,0.42535710849363,"r","C3N-00340","UCEC"
"C3N-01825_r",2509.55805899217,957.093190702202,3466.65124969437,0.441208540550227,"r","C3N-01825","UCEC"
"C3N-01267_r",1262.16925167296,-722.442444266547,539.726807406415,0.774916824346142,"r","C3N-01267","UCEC"
"C3N-00321_r",377.003014195056,1395.94786106209,1772.95087525714,0.648460613078552,"r","C3N-00321","UCEC"
"C3L-00905_r",-1198.47584284742,-1402.08972034547,-2600.56556319289,0.975182088648925,"r","C3L-00905","UCEC"
"C3L-01253_r",2060.46933435811,36.0554067946867,2096.5247411528,0.611585972520123,"r","C3L-01253","UCEC"
"C3L-00771_r",2489.88132883311,604.860835975233,3094.74216480835,0.489517968347828,"r","C3L-00771","UCEC"
"C3L-00563_r",-2292.42120393911,-2228.93917064768,-4521.36037458679,0.998277881166433,"r","C3L-00563","UCEC"
"C3L-00356_r",-900.250596499052,-2179.3272429976,-3079.57783949665,0.988327320376119,"r","C3L-00356","UCEC"
"C3L-00139_r",-557.664632704375,-2753.35178804967,-3311.01642075404,0.992931602788153,"r","C3L-00139","UCEC"
"C3N-00324_r",658.568206579935,1978.35688392887,2636.92509050881,0.546968814077433,"r","C3N-00324","UCEC"
"C3L-00605_r",-652.594046919711,-915.505017179522,-1568.09906409923,0.930577764659086,"r","C3L-00605","UCEC"
"C3N-00743_r",371.796846051559,-2181.04965173373,-1809.25280568218,0.942951299679302,"r","C3N-00743","UCEC"
"C3N-01219_r",679.748416583639,2984.74607687057,3664.49449345421,0.414964551694892,"r","C3N-01219","UCEC"
"C3N-01520_r",-686.991491461826,793.107749063105,106.116257601279,0.813550717915434,"r","C3N-01520","UCEC"
"C3L-00090_r",-364.431184122358,-1261.96540585383,-1626.39658997619,0.933676469359911,"r","C3L-00090","UCEC"
"C3N-00880_r",-643.081008034352,382.754412235859,-260.326595798493,0.843637295372374,"r","C3N-00880","UCEC"
"C3N-00328_r",920.302835021194,3899.76643605743,4820.06927107862,0.255416888000758,"r","C3N-00328","UCEC"
"C3L-00767_r",-643.218992788674,-2245.33704457953,-2888.5560373682,0.983667648499059,"r","C3L-00767","UCEC"
"C3N-01346_r",990.295733394271,2210.32770715421,3200.62344054848,0.475906748397538,"r","C3N-01346","UCEC"
"C3N-00388_r",-1627.87266542883,-792.902344615989,-2420.77501004481,0.969000062735009,"r","C3N-00388","UCEC"
"C3N-01537_r",1177.37221858496,3730.04084405058,4907.41306263554,0.243000441212983,"r","C3N-01537","UCEC"
"C3L-00413_r",-1426.25386986133,-1620.05193251179,-3046.30580237312,0.987571489123805,"r","C3L-00413","UCEC"
"C3L-00157_r",-725.472567317433,594.883928227782,-130.588639089651,0.833259939611783,"r","C3L-00157","UCEC"
"C3L-00161_r",-419.348509359318,-319.521720239288,-738.870229598607,0.87924106133334,"r","C3L-00161","UCEC"
"C3N-01349_r",373.02616574154,1890.53327030209,2263.55943604363,0.592005392375445,"r","C3N-01349","UCEC"
"C3N-01521_r",-477.179805237464,554.3851136996,77.2053084621361,0.816011123998617,"r","C3N-01521","UCEC"
"C3L-00098_r",-659.328683864292,1092.07344062156,432.744756757263,0.784746614818953,"r","C3L-00098","UCEC"
"C3N-00334_r",-117.512637338547,-528.774978388566,-646.287615727113,0.872686077930778,"r","C3N-00334","UCEC"
"C3N-00377_r",-1817.93416016676,-1420.61285461386,-3238.54701478062,0.991612883920603,"r","C3N-00377","UCEC"
"C3L-00143_r",1198.03561476702,3234.39609462955,4432.43170939657,0.309987197184747,"r","C3L-00143","UCEC"
"C3N-01510_r",-1246.28264849853,-1034.74179118099,-2281.02443967952,0.963728400775054,"r","C3N-01510","UCEC"
"C3L-01925_r",698.887845220657,-2495.25540984302,-1796.36756462237,0.942319906976442,"r","C3L-01925","UCEC"
"C3L-00921_r",1091.72422722275,203.979237743538,1295.70346496629,0.700155230890464,"r","C3L-00921","UCEC"
"C3L-00156_r",-342.839045879394,1027.25231946899,684.413273589594,0.761319126011586,"r","C3L-00156","UCEC"
"C3L-00938_r",3607.17968759143,3028.9137516701,6636.09343926153,NA,"r","C3L-00938","UCEC"
"C3L-00137_r",-796.106866713901,-2820.98292380664,-3617.08979052054,0.997260263095269,"r","C3L-00137","UCEC"
"C3N-00848_r",-1353.00953483581,-1066.07529633296,-2419.08483116877,0.96893873754214,"r","C3N-00848","UCEC"
"C3L-00781_r",1037.33369678703,1187.03086163864,2224.36455842566,0.596632391923186,"r","C3L-00781","UCEC"
"C3N-01802_r",985.441860487573,2954.9823364868,3940.42419697437,0.377782889407969,"r","C3N-01802","UCEC"
"C3N-00151_r",-127.734316392521,900.051993232942,772.31767684042,0.75288974286962,"r","C3N-00151","UCEC"
"C3L-00136_r",515.635744137777,378.191593935659,893.827338073436,0.741031768569625,"r","C3L-00136","UCEC"
"C3L-00008_r",-1229.0657700071,-2544.40329601785,-3773.46906602495,0.998695408612378,"r","C3L-00008","UCEC"
"C3N-00847_r",-1652.40688302677,-2998.36668442904,-4650.77356745581,0.996983462601512,"r","C3N-00847","UCEC"
"T983_r",44.584839428655,180.222338055734,224.807177484389,0.80329671061888,"r","T983","HCC"
"T981_r",1028.10916015397,-1108.477286957,-80.3681268030302,0.829161610564106,"r","T981","HCC"
"T977_r",-1209.66014721237,-1217.28838393076,-2426.94853114313,0.969223551352568,"r","T977","HCC"
"T975_r",-109.589689689804,-1035.20324792508,-1144.79293761489,0.906048735791039,"r","T975","HCC"
"T967_r",-704.092378046049,-594.880113636333,-1298.97249168238,0.915393052484117,"r","T967","HCC"
"T965_r",-1455.02477696795,-2434.81126643006,-3889.83604339802,0.999421906344925,"r","T965","HCC"
"T963_r",551.277347120599,959.176914460866,1510.45426158146,0.677304042310918,"r","T963","HCC"
"T957_r",-1063.62436495474,-1490.46014938064,-2554.08451433538,0.97364878711343,"r","T957","HCC"
"T955_r",867.528596011836,1358.62740713551,2226.15600314735,0.596421339388793,"r","T955","HCC"
"T953_r",-1295.67292653777,-561.8357004348,-1857.50862697257,0.945285903550744,"r","T953","HCC"
"T951_r",-1958.44799536363,-1640.46621402783,-3598.91420939146,0.99705935739774,"r","T951","HCC"
"T943_r",993.780147926567,513.015818199771,1506.79596612634,0.677699013837453,"r","T943","HCC"
"T937_r",267.983799649932,1282.33152819788,1550.31532784782,0.672987768723858,"r","T937","HCC"
"T925_r",10.6590939832768,998.527847093309,1009.18694107659,0.729555767935398,"r","T925","HCC"
"T923_r",2107.57100808448,1289.52085493862,3397.09186302311,0.450348342191647,"r","T923","HCC"
"T921_r",427.174626635319,-1559.091928186,-1131.91730155068,0.90524732292056,"r","T921","HCC"
"T917_r",319.042210280438,-81.7314993608095,237.310710919629,0.802202248152103,"r","T917","HCC"
"T915_r",604.964317642907,1431.65923690455,2036.62355454746,0.618518910393584,"r","T915","HCC"
"T913_r",718.822072415168,988.154140895776,1706.97621331094,0.655802257317657,"r","T913","HCC"
"T911_r",-608.596404916908,-1280.37342814258,-1888.96983305949,0.946782454399392,"r","T911","HCC"
"T883_r",510.604734621834,80.3271393710743,590.931873992909,0.770144196772513,"r","T883","HCC"
"T881_r",1336.78473641076,594.999144362655,1931.78388077342,0.630537600997508,"r","T881","HCC"
"T877_r",-1076.80262371455,-1433.20570176461,-2510.00832547916,0.972152947232091,"r","T877","HCC"
"T873_r",482.578008981665,-783.274266670419,-300.696257688754,0.846804105625123,"r","T873","HCC"
"T867_r",2014.87514436942,2215.41689308732,4230.29203745674,0.338056759384766,"r","T867","HCC"
"T865_r",-1431.62951628288,-897.695614344474,-2329.32513062735,0.965596371924664,"r","T865","HCC"
"T863_r",1453.3032615261,95.5756726471053,1548.87893417321,0.673143706716315,"r","T863","HCC"
"T861_r",1672.77978380163,3137.00641654186,4809.78620034349,0.256875965534496,"r","T861","HCC"
"T857_r",2270.70903490098,2046.99471426782,4317.7037491688,0.325953655114039,"r","T857","HCC"
"T851_r",834.904672156945,1972.87626318231,2807.78093533926,0.525803496387725,"r","T851","HCC"
"T823_r",1423.91260963588,2194.7255724034,3618.63818203928,0.421079380317259,"r","T823","HCC"
"T817_r",1135.87223807948,653.135266559264,1789.00750463875,0.64666460720202,"r","T817","HCC"
"T815_r",-949.839670981301,-132.560795170764,-1082.40046615206,0.902135162089615,"r","T815","HCC"
"T813_r",296.562686988087,-898.275848912862,-601.713161924775,0.869472587174803,"r","T813","HCC"
"T785_r",1434.7482886989,-314.216197727918,1120.53209097098,0.718280693075781,"r","T785","HCC"
"T777_r",-253.663399438555,-1348.81685505011,-1602.48025448867,0.932413495989376,"r","T777","HCC"
"T755_r",-101.1150405004,830.543115661006,729.428075160607,0.757018286200632,"r","T755","HCC"
"T745_r",-110.10125723346,-1215.34890515326,-1325.45016238672,0.916950735249986,"r","T745","HCC"
"T743_r",-406.497899802994,-2978.50295497344,-3385.00085477644,0.994161982427578,"r","T743","HCC"
"T741_r",-836.487818621348,-1731.9825796404,-2568.47039826175,0.974128190462919,"r","T741","HCC"
"T737_r",-981.183061963852,-1175.06231407248,-2156.24537603633,0.958678726411765,"r","T737","HCC"
"T727_r",-113.757579228352,303.339833832609,189.582254604257,0.806365465757858,"r","T727","HCC"
"T724_r",370.738977988643,3432.10959557339,3802.84857356203,0.396402563663815,"r","T724","HCC"
"T721_r",1931.44529812806,2906.29109323706,4837.73639136512,0.252908721673759,"r","T721","HCC"
"T715_r",1439.57106510176,805.196571357804,2244.76763645957,0.594226240325368,"r","T715","HCC"
"T713_r",2210.78072784224,1879.18650392908,4089.96723177132,0.357369034014383,"r","T713","HCC"
"T697_r",1967.53184076366,796.718807411247,2764.2506481749,0.53122787812065,"r","T697","HCC"
"T695_r",-158.945040370535,-1321.99520810294,-1480.94024847347,0.925817958371323,"r","T695","HCC"
"T685_r",352.453057933696,1324.5144055723,1676.96746350599,0.659121314714795,"r","T685","HCC"
"T671_r",-829.047262243912,-1721.55075785382,-2550.59802009774,0.973531947499295,"r","T671","HCC"
"T665_r",637.877740986416,-760.927311662454,-123.049570676038,0.832647584492776,"r","T665","HCC"
"T663_r",-678.474123858053,90.0231443236259,-588.450979534427,0.868509289980293,"r","T663","HCC"
"T661_r",-320.809696568498,2056.71782769991,1735.90813113141,0.652590251941085,"r","T661","HCC"
"T647_r",-15.3354315527963,-1761.61266611244,-1776.94809766523,0.941361961111535,"r","T647","HCC"
"T641_r",1286.38778513053,1152.2806164396,2438.66840157013,0.571096417764211,"r","T641","HCC"
"T635_r",-776.526796563515,-1145.19875405416,-1921.72555061767,0.948319126738499,"r","T635","HCC"
"T627_r",1358.7716536813,346.149041294998,1704.9206949763,0.656030010476746,"r","T627","HCC"
"T617_r",1477.01240497551,1019.17284328635,2496.18524826186,0.564145590325432,"r","T617","HCC"
"T615_r",609.15515297011,-1393.91319843837,-784.758045468261,0.882429871657512,"r","T615","HCC"
"T573_r",580.25059091023,2241.09293754506,2821.34352845529,0.524109042298079,"r","T573","HCC"
"T571_r",-386.352036687901,-350.22460284801,-736.576639535911,0.879080628471969,"r","T571","HCC"
"T567_r",-499.81162675899,-110.861543807907,-610.673170566897,0.870121531553404,"r","T567","HCC"
"T563_r",2958.15741228803,3064.72743930656,6022.88485159459,0.0816285697817593,"r","T563","HCC"
"T557_r",1615.25611139989,2296.71904821212,3911.97515961202,0.381646107856192,"r","T557","HCC"
"T553_r",1156.32393818802,1463.09690176173,2619.42083994976,0.549118004586036,"r","T553","HCC"
"T545_r",1217.58814227241,-648.402105967912,569.186036304503,0.772176373691573,"r","T545","HCC"
"T537_r",-362.042725127234,111.699754125545,-250.342971001689,0.842849553570169,"r","T537","HCC"
"T535_r",1108.15355308507,2217.65798546996,3325.81153855503,0.459665552284082,"r","T535","HCC"
"T533_r",-803.806845881878,-712.267461029376,-1516.07430691125,0.927754930285597,"r","T533","HCC"
"T527_r",-182.773850624538,-863.203447454525,-1045.97729807906,0.899815513638669,"r","T527","HCC"
"T525_r",1661.01538421417,1353.63773781593,3014.6531220301,0.499735181621476,"r","T525","HCC"
"T523_r",-1359.09340611502,-1108.03188032945,-2467.12528644448,0.970658543431349,"r","T523","HCC"
"T517_r",-338.27272609745,-1490.64121682646,-1828.91394292391,0.943908218285113,"r","T517","HCC"
"T515_r",1347.66337483244,-583.105879057372,764.55749577507,0.753638952118899,"r","T515","HCC"
"T513_r",75.0165797333901,-263.109994316176,-188.093414582785,0.837897089964848,"r","T513","HCC"
"T497_r",356.767952521106,-1316.54423236596,-959.776279844858,0.894223361843497,"r","T497","HCC"
"T493_r",1149.47838164243,1125.18153193564,2274.65991357807,0.590691401006946,"r","T493","HCC"
"T491_r",1561.2911587793,1662.5811036238,3223.8722624031,0.472902565334714,"r","T491","HCC"
"T487_r",-364.245930985666,205.502962085898,-158.742968899768,0.835537726431268,"r","T487","HCC"
"T483_r",1605.47967066595,844.99629271748,2450.47596338343,0.569672795526638,"r","T483","HCC"
"T481_r",1305.74576538469,1215.99042488236,2521.73619026705,0.561044866761032,"r","T481","HCC"
"T477_r",-307.908605115491,-1014.15099233392,-1322.05959744941,0.916752040930383,"r","T477","HCC"
"T473_r",-688.075657879019,-1900.00205253927,-2588.07771041829,0.974774600365334,"r","T473","HCC"
"T471_r",1139.09531207806,2699.45917331904,3838.5544853971,0.391585304389811,"r","T471","HCC"
"T467_r",1383.65967006248,2760.39444583586,4144.05411589833,0.349942809058013,"r","T467","HCC"
"T465_r",-605.491062131933,-1372.74314925364,-1978.23421138557,0.950918568651695,"r","T465","HCC"
"T463_r",-310.146881012918,-1406.72178405855,-1716.86866507147,0.938349889137395,"r","T463","HCC"
"T461_r",2417.60434377873,1622.79358861111,4040.39793238984,0.364155215737011,"r","T461","HCC"
"T455_r",2331.83636479559,2319.19774381774,4651.03410861332,0.279325205110191,"r","T455","HCC"
"T451_r",1583.49001449134,3193.29257044418,4776.78258493552,0.261554918920828,"r","T451","HCC"
"T447_r",1136.58582509737,-180.570162934008,956.015662163366,0.734871448722444,"r","T447","HCC"
"T445_r",-1187.83429383892,-1807.94238047324,-2995.77667431216,0.986378587757912,"r","T445","HCC"
"T443_r",-997.133414791974,-349.27274566829,-1346.40616046026,0.918173759271154,"r","T443","HCC"
"T435_r",-1094.9753128898,-2245.60352643862,-3340.57883932842,0.993437289381958,"r","T435","HCC"
"T433_r",1488.46211856737,-256.80371421878,1231.65840434859,0.706836469852672,"r","T433","HCC"
"T431_r",-520.006114424464,-1063.14462373747,-1583.15073816193,0.931384345486892,"r","T431","HCC"
"T427_r",-107.802988959525,-289.591277492571,-397.394266452096,0.854268484719051,"r","T427","HCC"
"T425_r",-1238.38753268872,-1631.46745175806,-2869.85498444678,0.983169840879959,"r","T425","HCC"
"T423_r",1451.31275968313,898.698611072433,2350.01137075557,0.581730583075598,"r","T423","HCC"
"T421_r",1856.38673853641,627.005790978869,2483.39252951528,0.565695066658058,"r","T421","HCC"
"T415_r",2530.68504517432,2933.5089499638,5464.19399513812,0.162998294345422,"r","T415","HCC"
"T413_r",-12.365770910468,61.0843350433136,48.7185641328456,0.818421054944341,"r","T413","HCC"
"T411_r",-778.576179775929,-1839.35749336107,-2617.933673137,0.975743375380185,"r","T411","HCC"
"T395_r",-38.5273415953804,1172.32080443862,1133.79346284324,0.716924968569844,"r","T395","HCC"
"T393_r",-526.949750682177,-1477.95905498675,-2004.90880566893,0.952122899799091,"r","T393","HCC"
"T391_r",200.218511742898,1332.91911489822,1533.13762664111,0.674850654521634,"r","T391","HCC"
"T387_r",-68.8752631268397,777.855268894346,708.980005767506,0.758976060076947,"r","T387","HCC"
"T385_r",1507.21797885095,1813.12396042332,3320.34193927426,0.46037842987104,"r","T385","HCC"
"T383_r",1577.15635075194,2387.39275959087,3964.54911034281,0.374501697715036,"r","T383","HCC"
"T375_r",363.41132647181,1011.62285799916,1375.03418447097,0.691793648750056,"r","T375","HCC"
"T367_r",68.7713144284366,436.194920182933,504.966234611369,0.778131793163993,"r","T367","HCC"
"T365_r",2284.28867769335,2361.40006026375,4645.6887379571,0.280078526145235,"r","T365","HCC"
"T363_r",1712.43030579846,1386.60345657523,3099.0337623737,0.488968553252599,"r","T363","HCC"
"T361_r",824.643226213233,-78.8520639991238,745.791162214109,0.755446710292023,"r","T361","HCC"
"T357_r",-1672.2209143732,-1947.61094177171,-3619.83185614491,0.997289956596928,"r","T357","HCC"
"T355_r",-610.978096963057,-1255.96133728322,-1866.93943424628,0.945736626769916,"r","T355","HCC"
"T353_r",1544.19949285294,835.548011905314,2379.74750475825,0.578174707671844,"r","T353","HCC"
"T351_r",-1307.10439754303,-2072.51091512833,-3379.61531267136,0.994076374724837,"r","T351","HCC"
"T343_r",-563.513875597404,48.2358739240666,-515.278001673337,0.863135298874041,"r","T343","HCC"
"T341_r",430.973693011636,-592.88990153056,-161.916208518923,0.835793558833389,"r","T341","HCC"
"T331_r",-544.924964853435,-1896.97419175619,-2441.89915660962,0.969761483223688,"r","T331","HCC"
"T327_r",1975.30089600956,967.740203970491,2943.04109998005,0.508812508963451,"r","T327","HCC"
"T313_r",-1112.90483062257,-1242.11653714069,-2355.02136776326,0.966570368679886,"r","T313","HCC"
"T311_r",2513.19668441183,3042.56663856302,5555.76332297485,0.149722413834562,"r","T311","HCC"
"T297_r",1148.96770429844,-61.4012600619571,1087.56644423648,0.721639003609795,"r","T297","HCC"
"T285_r",209.763450688059,604.142330232133,813.905780920192,0.748857983107643,"r","T285","HCC"
"T283_r",1989.08102629422,1057.45141133109,3046.53243762531,0.49567643188272,"r","T283","HCC"
"T277_r",363.245931869869,-759.491488933831,-396.245557063962,0.85418081994439,"r","T277","HCC"
"T271_r",-724.109654754854,-675.116200369908,-1399.22585512476,0.921217824727768,"r","T271","HCC"
"T267_r",-949.566590570812,-556.829230498314,-1506.39582106913,0.927223807071601,"r","T267","HCC"
"T261_r",2293.6470023058,1501.40016520003,3795.04716750583,0.39745364459034,"r","T261","HCC"
